Affirmative,Apprehended,Arrived,Country,Criminal,Defensive Asylum,Inadmissable,Legal permanant residences.Birth,Legal permanant residences.Last Residence,Naturalizations (Birth),Non-criminal,Nonimmigrant Admissions.Birth,Nonimmigrant Admissions.Last Residence,Year
-1,35,-1,Paraguay,8,-1,20,500,501,289,17,19356,20819,2011
-1,38,4,Latvia,14,6,218,426,-1,401,27,18453,16258,2011
-1,-1,0,South Sudan,0,-1,-1,0,-1,0,0,-1,-1,2011
-1,63,-1,Japan,14,-1,723,6161,6751,1744,23,3777643,3645898,2011
46,114,29,Syria,12,6,108,2785,7983,1981,24,9484,6469,2011
-1,-1,-1,Other Asia,-1,-1,-1,-1,122417,-1,-1,-1,-1,2011
-1,-1,-1,Guadeloupe,-1,-1,-1,-1,-1,-1,-1,-1,8968,2011
-1,-1,-1,Sint Maarten,-1,-1,-1,0,-1,-1,-1,-1,-1,2011
144,35,16972,Burma,-1,60,2642,16518,-1,2321,-1,3632,2631,2011
59,31189,5,Honduras,10825,58,1076,6133,6053,3980,11202,141685,141548,2011
-1,4,0,Equatorial Guinea,-1,-1,-1,13,-1,9,-1,598,549,2011
751,237,6,Egypt,29,252,438,7778,9096,5848,80,61716,51149,2011
-1,12,-1,Singapore,6,-1,92,690,-1,311,8,149258,175908,2011
-1,22,0,Serbia,3,-1,86,244,-1,85,8,-1,-1,2011
-1,-1,-1,Botswana,-1,-1,4,76,-1,9,-1,2587,2832,2011
-1,518,-1,United Kingdom,164,-1,2093,11572,13443,9246,163,4547728,4412117,2011
-1,-1,-1,Christmas Island,-1,-1,-1,-1,-1,-1,-1,-1,10,2011
-1,-1,-1,Yugoslavia,-1,-1,-1,-1,4611,-1,-1,-1,-1,2011
-1,43,-1,Tunisia,6,-1,56,440,-1,377,8,8187,6733,2011
-1,48,-1,Greece,23,-1,415,949,1196,844,23,84380,74418,2011
50,316,69,Sri Lanka,15,99,253,2053,-1,1334,221,20411,15430,2011
-1,-1,-1,French Guiana,-1,-1,-1,-1,-1,-1,-1,-1,731,2011
8,49,-1,Zambia,-1,-1,15,652,-1,337,-1,3865,3620,2011
-1,1172,-1,Canada,383,5,30731,12932,20138,9077,582,1466120,1837473,2012
-1,-1,-1,East Timor,-1,-1,-1,-1,-1,-1,-1,0,8,2012
-1,-1,-1,Sao Tome and Principe,-1,-1,-1,12,-1,-1,-1,45,215,2012
-1,-1,-1,Guernsey,-1,-1,-1,-1,-1,-1,-1,-1,-1,2012
10,10,-1,Turkmenistan,-1,7,6,223,-1,136,-1,1171,991,2012
-1,-1,-1,Other South America,-1,-1,-1,-1,0,-1,-1,-1,-1,2012
34,86,-1,Serbia and Montenegro,4,56,4,801,-1,2012,19,173,177,2012
38,924,148,Unknown,13,111,232,1206,-1,359,21,275090,503934,2012
-1,84,-1,Lithuania,23,0,397,924,-1,938,17,27337,6260,2012
-1,268,6,Cambodia,81,7,30,2473,-1,6189,8,3628,3565,2012
664,220,620,Ethiopia,30,412,134,14544,15400,8803,28,15336,12983,2012
-1,-1,-1,Aruba,-1,-1,-1,54,-1,27,-1,-1,19611,2012
-1,-1,-1,Swaziland,-1,-1,-1,24,-1,10,-1,664,1560,2012
-1,324,-1,Argentina,110,5,129,4359,4218,3909,107,646929,659320,2012
21,290,-1,Bolivia,94,-1,78,1948,1920,2063,57,44658,41460,2012
253,130,7,Cameroon,25,154,152,3815,-1,2459,22,9495,6278,2012
58,29,-1,Burkina Faso,3,52,22,558,-1,166,6,3682,2829,2012
8,340,-1,Ghana,79,7,267,10592,-1,5344,100,27405,23584,2012
17,198,-1,Saudi Arabia,17,10,311,1343,-1,779,19,193462,187900,2012
-1,-1,-1,Saint Helena,-1,-1,-1,-1,-1,-1,-1,-1,23,2012
-1,110,-1,Cape Verde,4,-1,48,1684,-1,1037,6,1520,1796,2012
-1,-1,-1,Northern Mariana Islands,-1,-1,-1,-1,-1,-1,-1,-1,36,2012
-1,7,-1,Slovenia,0,-1,32,86,-1,64,4,24803,22783,2012
313,57486,-1,Guatemala,13494,192,1757,10341,9857,8797,25405,216670,219795,2012
59,142,-1,Guinea,4,130,40,1656,-1,787,23,2780,2057,2012
48,281,3,Jordan,37,11,198,4099,7014,2436,58,35620,25615,2012
-1,-1,-1,Saint Barthelemy,-1,-1,-1,-1,-1,-1,-1,-1,-1,2012
-1,-1,-1,Cocos (Keeling) Island,-1,-1,-1,-1,-1,-1,-1,-1,9,2012
-1,139,-1,Spain,37,-1,1717,1842,2316,1242,56,882313,783553,2012
16,314,69,Liberia,10,11,58,4109,3451,4322,16,3290,3278,2012
-1,-1,-1,Netherlands,27,-1,0,106,1294,76,15,785029,11068,2012
48,2655,-1,Jamaica,1150,11,834,20705,20300,15531,169,223785,209930,2012
-1,-1,-1,Oman,-1,-1,5,74,-1,48,-1,5729,8900,2012
12,73,-1,Tanzania,9,6,40,1516,-1,543,6,7731,7613,2012
-1,-1,-1,Martinique,-1,-1,-1,-1,-1,-1,-1,-1,8137,2012
-1,-1,-1,Bonaire,-1,-1,-1,-1,-1,-1,-1,-1,-1,2012
-1,13,-1,Gabon,0,-1,5,197,-1,80,7,2546,2520,2012
-1,-1,-1,Niue,-1,7,-1,-1,-1,-1,-1,-1,12,2012
-1,-1,-1,Monaco,-1,-1,-1,5,-1,-1,-1,1270,4701,2012
-1,-1,-1,Wallis and Futuna,-1,-1,-1,-1,-1,-1,-1,-1,46,2012
-1,35,-1,New Zealand,17,-1,126,814,980,563,17,266494,247739,2012
31,69,0,Yemen,11,16,54,2620,-1,1452,26,3179,1736,2012
-1,-1,-1,Jersey,-1,-1,-1,-1,-1,-1,-1,-1,-1,2012
234,470,274,Pakistan,61,156,595,14740,-1,11150,112,69222,52528,2012
20,277,-1,Albania,37,72,66,3364,-1,3615,75,7942,5699,2012
-1,32,-1,Samoa,-1,-1,25,238,-1,178,-1,1812,1258,2012
-1,106,-1,"Micronesia, Federated States",-1,-1,26,13,-1,73,-1,258,1781,2012
-1,0,-1,Macau,-1,-1,-1,120,-1,106,-1,-1,3899,2012
-1,-1,-1,Norfolk Island,-1,-1,-1,-1,-1,-1,-1,-1,-1,2012
-1,55,-1,Australia,14,-1,444,2414,3146,1312,23,1331669,1301382,2012
-1,-1,-1,Guam,-1,-1,-1,-1,-1,-1,-1,-1,4664,2012
28,26,-1,Kosovo,15,26,18,782,-1,510,10,-1,-1,2012
93,1566,-1,India,160,253,6907,66434,63320,42928,417,1296276,1013899,2012
28,29,10,Azerbaijan,0,16,31,663,-1,958,7,6464,5908,2012
-1,-1,-1,Namibia,-1,-1,-1,59,-1,42,-1,2249,2589,2012
-1,-1,-1,Other America,-1,-1,-1,-1,0,-1,-1,-1,-1,2012
-1,-1,-1,Lesotho,-1,-1,-1,17,-1,7,-1,532,524,2012
-1,-1,-1,Congo (Brazzaville),-1,-1,-1,-1,-1,-1,-1,4198,3404,2012
-1,41,-1,Saint Vincent and the Grenadines,25,-1,64,503,-1,511,3,12745,8594,2012
3,10,-1,United Arab Emirates,0,-1,18,854,-1,431,-1,23110,78464,2012
127,494,23,Kenya,94,71,92,7043,-1,4170,51,20331,17938,2012
24,51,-1,Tajikistan,6,8,15,411,-1,142,10,1975,1837,2012
-1,-1,-1,Greenland,-1,-1,-1,-1,-1,-1,-1,-1,187,2012
31,265,-1,Turkey,33,23,1335,4162,7362,3329,88,175933,154516,2012
157,98,481,Afghanistan,-1,34,93,1617,-1,1758,-1,2772,2570,2012
29,262,-1,Bangladesh,20,61,316,14705,-1,8417,53,22629,18024,2012
-1,-1,-1,Andorra,-1,-1,-1,-1,-1,-1,-1,1176,1508,2012
28,55,0,Mauritania,-1,26,22,410,-1,495,-1,1086,841,2012
-1,-1,-1,Solomon Islands,-1,-1,-1,-1,-1,-1,-1,344,310,2012
-1,19,-1,Turks and Caicos Islands,5,-1,19,30,-1,49,5,-1,13680,2012
-1,57,-1,Saint Lucia,12,-1,63,919,-1,724,11,16767,14880,2012
-1,115,-1,Soviet Union (former),-1,271,5,1296,-1,2610,0,-1,-1,2012
-1,-1,-1,Cyprus,-1,-1,11,107,-1,92,-1,9789,10197,2012
80,95,-1,Mongolia,22,35,53,691,-1,286,33,10399,9241,2012
-1,131,-1,France,42,-1,872,3862,4201,2358,65,1913551,1787211,2012
85,13,157,Rwanda,-1,21,56,592,-1,285,-1,4168,3430,2012
-1,44,-1,Slovakia,7,-1,103,528,-1,401,19,46597,41835,2012
53,316,4911,Somalia,5,84,180,5204,-1,9286,36,252,58,2012
27,1588,-1,Peru,414,14,565,12609,12414,11814,358,231103,216406,2012
3,754,21,Laos,3,-1,34,949,-1,7027,8,1315,1367,2012
-1,-1,-1,Nauru,-1,-1,-1,-1,-1,-1,-1,120,158,2012
-1,-1,-1,Seychelles,-1,-1,4,7,-1,8,-1,365,298,2012
-1,8,-1,Norway,-1,-1,122,276,314,87,-1,300258,296102,2012
109,112,33,Cote d'Ivoire,8,59,27,1760,-1,868,18,2661,2355,2012
-1,-1,-1,Cook Islands,-1,-1,-1,-1,-1,-1,-1,-1,70,2012
-1,11,-1,Benin,4,-1,19,415,-1,210,4,3056,2310,2012
-1,-1,-1,Korea,-1,-1,-1,-1,20802,-1,-1,-1,-1,2012
-1,-1,-1,Western Sahara,-1,-1,-1,-1,-1,-1,-1,-1,114,2012
24,4121,1948,Cuba,54,5,12253,32820,32551,31244,8,21197,24957,2012
-1,-1,-1,Not Specified,-1,-1,-1,-1,9265,-1,-1,-1,-1,2012
-1,18,-1,Montenegro,8,-1,36,265,-1,227,4,-1,-1,2012
21,46,26,Togo,7,15,16,1756,-1,1448,9,2003,1610,2012
4744,2350,54,China,208,5017,12888,81784,78184,31868,831,1756747,1495782,2012
36,217,8,Armenia,37,74,66,2681,-1,3285,19,6135,5096,2012
-1,-1,-1,Other Caribbean,-1,-1,-1,-1,9783,-1,-1,-1,-1,2012
-1,-1,-1,Congo (Kinshas),-1,-1,-1,-1,-1,-1,-1,1430,1513,2012
16,4506,-1,Dominican Republic,2182,4,1605,41566,41535,33351,686,276562,274396,2012
-1,-1,-1,Other Central America,-1,-1,-1,-1,0,-1,-1,-1,-1,2012
152,394,372,Ukraine,84,47,2928,7642,-1,9459,85,82565,75982,2012
22,-1,-1,Bahrain,-1,-1,13,104,-1,93,-1,6181,9115,2012
-1,86,-1,Tonga,27,-1,33,276,-1,306,6,2016,1430,2012
-1,-1,-1,Finland,-1,-1,56,348,373,329,-1,154994,145272,2012
43,23,-1,Libya,-1,-1,33,315,-1,195,-1,2933,2459,2012
88,219,0,Indonesia,20,98,1401,2603,-1,2123,204,111496,99311,2012
8,9,136,Central African Republic,-1,4,-1,116,-1,56,-1,202,334,2012
-1,-1,-1,Mauritius,-1,-1,65,77,-1,57,-1,5632,4752,2012
-1,33,-1,Sweden,16,-1,168,968,1127,798,17,520762,502561,2012
15,1313,41,Vietnam,28,10,796,28304,27578,23490,34,63383,58877,2012
-1,12,-1,British Virgin Islands,-1,-1,19,39,-1,41,-1,-1,-1,2012
60,100,-1,Mali,5,67,32,734,-1,288,9,3370,2624,2012
542,414,197,Russia,81,149,2848,9969,10114,8154,95,299911,276956,2012
19,110,-1,Bulgaria,23,16,278,2440,2322,2964,29,39100,33752,2012
-1,-1,-1,"Virgin Islands, U.S.",-1,-1,-1,-1,-1,-1,-1,-1,410,2012
-1,-1,-1,United States,-1,-1,-1,279,-1,60,-1,-1,1083403,2012
8,1220,-1,Romania,85,7,719,3748,3477,4253,112,76255,65211,2012
9,22,0,Angola,-1,-1,27,187,-1,166,-1,10592,10747,2012
-1,215,-1,Portugal,86,-1,475,811,837,1607,50,164200,113823,2012
9,95,-1,South Africa,25,-1,240,2781,2960,2294,18,127973,110954,2012
-1,-1,-1,Tokelau,-1,-1,-1,-1,-1,-1,-1,-1,-1,2012
17,79,-1,Fiji,15,10,64,853,-1,1134,15,13084,10799,2012
-1,-1,-1,Liechtenstein,-1,-1,-1,-1,-1,-1,-1,2255,2469,2012
-1,-1,-1,Qatar,-1,-1,7,141,-1,101,-1,12210,25536,2012
7,49,-1,Malaysia,12,-1,402,2605,-1,1150,18,97410,74413,2012
-1,12,-1,Austria,4,-1,77,407,2199,241,4,232276,217798,2012
-1,-1,-1,Mozambique,-1,-1,-1,94,-1,48,-1,1764,2021,2012
87,44,18,Uganda,3,24,42,1340,-1,820,7,8926,7879,2012
-1,111,-1,Hungary,24,-1,265,1054,1009,1014,48,75947,69214,2012
3,50,-1,Niger,7,8,9,48,-1,143,9,1312,1345,2012
-1,-1,-1,Isle of Man,-1,-1,-1,-1,-1,-1,-1,-1,-1,2012
8,198,0,Bosnia-Herzegovina,49,-1,51,815,-1,4904,4,6843,5726,2012
46,2433,-1,Brazil,424,13,731,11441,11248,9884,1973,1792425,1833397,2012
-1,-1,-1,San Marino,-1,-1,-1,-1,-1,-1,-1,765,730,2012
-1,-1,-1,Falkland Islands,-1,-1,-1,-1,-1,-1,-1,-1,101,2012
-1,-1,-1,Faroe Islands,-1,-1,-1,-1,-1,-1,-1,-1,-1,2012
-1,22,3,Kuwait,0,-1,29,1044,-1,820,5,40912,46848,2012
-1,197,-1,Panama,92,-1,130,1281,1363,1532,27,132615,159249,2012
6,360,-1,Guyana,147,4,183,5683,5282,6201,28,34970,26568,2012
-1,518,-1,Costa Rica,132,-1,229,2020,2152,1597,268,197136,204976,2012
-1,-1,-1,Luxembourg,-1,-1,4,19,-1,23,-1,15519,20193,2012
-1,-1,-1,American Samoa,-1,-1,-1,0,-1,180,-1,-1,1093,2012
-1,275,-1,Bahamas,90,-1,458,619,-1,647,18,251759,269335,2012
-1,-1,-1,Gibraltar,-1,-1,-1,-1,-1,-1,-1,-1,1236,2012
-1,89,-1,Ireland,24,-1,255,1514,1694,1239,21,452312,396596,2012
-1,26,-1,Palau,15,-1,12,10,-1,72,0,282,3703,2012
64,543,-1,Nigeria,162,28,668,13575,-1,9322,141,121177,105488,2012
-1,-1,-1,Other Oceania,-1,-1,-1,-1,1447,-1,-1,-1,-1,2012
18,4374,-1,Ecuador,706,15,369,9342,9284,8783,1057,230644,230402,2012
-1,68,-1,Czech Republic,20,-1,211,677,-1,477,28,95229,91273,2012
-1,-1,-1,Brunei,-1,-1,-1,19,-1,17,-1,1747,2089,2012
200,51,83,Belarus,12,62,61,1659,-1,1896,17,13715,11474,2012
608,301,1758,Iran,13,89,474,12916,8955,9627,23,24290,16658,2012
12,42,-1,Algeria,9,6,73,1369,-1,891,10,8402,6392,2012
135,38976,-1,El Salvador,8674,158,1028,16256,15874,16685,10319,114001,111019,2012
-1,-1,-1,Tuvalu,-1,-1,24,-1,-1,-1,-1,198,179,2012
-1,-1,-1,Pitcairn Islands,-1,-1,-1,-1,-1,-1,-1,-1,14,2012
-1,-1,-1,Saint Pierre and Miquelon,-1,-1,-1,-1,-1,-1,-1,-1,88,2012
-1,28,-1,Marshall Islands,-1,-1,15,50,-1,21,-1,148,654,2012
79,75,102,"Congo, Republic",4,47,18,1461,-1,381,6,-1,-1,2012
-1,193,-1,Chile,62,-1,111,1673,1628,1586,43,209144,214913,2012
-1,-1,-1,Puerto Rico,-1,-1,-1,-1,-1,-1,-1,-1,3588,2012
-1,17,-1,Belgium,9,-1,123,574,698,522,6,310111,313615,2012
-1,276,-1,Thailand,25,-1,318,9459,-1,6585,45,98172,95794,2012
632,1492,0,Haiti,568,39,1425,22818,22446,19114,135,98865,90807,2012
314,244,12163,Iraq,15,95,198,20369,-1,3523,11,12215,9232,2012
-1,85,-1,Hong Kong,15,-1,104,2104,2642,1980,10,-1,142934,2012
14,162,-1,Sierra Leone,28,22,32,1688,-1,1861,7,3059,2339,2012
11,58,7,Georgia,15,18,116,1341,-1,1271,13,6128,5838,2012
110,119,-1,Gambia,4,74,30,1159,-1,556,17,2468,2133,2012
-1,494,-1,Poland,162,-1,763,6300,6024,8715,251,149046,132328,2012
-1,49,-1,Saint Kitts-Nevis,33,-1,23,311,-1,319,4,11734,10706,2012
172,93,255,Moldova,24,84,64,2021,-1,1602,34,11293,10130,2012
9,149,-1,Morocco,37,10,123,3656,3534,3872,21,27765,23815,2012
-1,31,0,Croatia,11,-1,194,336,-1,725,7,26452,21392,2012
-1,-1,-1,French Polynesia,-1,-1,-1,30,-1,15,-1,-1,6470,2012
-1,-1,-1,Guinea-Bissau,-1,-1,-1,47,-1,30,-1,64,38,2012
-1,-1,-1,Kiribati,-1,-1,41,6,-1,-1,-1,694,1038,2012
-1,14,-1,Switzerland,4,-1,143,635,916,427,9,484359,559952,2012
-1,35,-1,Grenada,15,-1,47,671,-1,683,13,11163,9176,2012
-1,-1,-1,Other Africa,-1,-1,-1,-1,68168,-1,-1,-1,-1,2012
-1,-1,22,"Korea, North",-1,-1,-1,49,-1,19,-1,24,177,2012
-1,316,-1,Belize,148,-1,127,847,875,817,61,24184,24268,2012
12,7,12,Chad,-1,21,4,155,-1,69,-1,436,351,2012
0,30,-1,Estonia,8,0,38,227,-1,234,8,18868,17587,2012
-1,144,-1,Uruguay,59,-1,43,1374,1348,849,52,59590,61745,2012
301,468766,-1,Mexico,151444,113,58659,146406,145326,102181,151175,16462118,16395988,2012
20,128,-1,Lebanon,29,19,141,2879,-1,2914,37,36527,26223,2012
-1,627,-1,"Korea, South",181,-1,1512,20846,-1,13790,162,1527085,1397408,2012
-1,-1,-1,"Virgin Islands, British",-1,-1,-1,-1,-1,-1,-1,-1,27632,2012
83,129,140,Uzbekistan,8,37,22,4726,-1,3071,18,7694,6757,2012
-1,3,-1,Iceland,-1,-1,28,103,-1,97,-1,56114,53819,2012
15,-1,-1,Djibouti,-1,-1,7,106,-1,26,-1,416,447,2012
-1,21,-1,Bermuda,4,-1,97,85,-1,65,4,-1,26855,2012
-1,41,-1,Dominica,17,-1,46,125,-1,597,5,5528,7476,2012
335,2201,126,Colombia,1055,98,1113,20931,20272,23972,536,669392,624480,2012
-1,-1,-1,Reunion,-1,-1,-1,-1,-1,-1,-1,-1,747,2012
20,27,186,Burundi,-1,10,23,535,-1,209,-1,1424,1077,2012
-1,46,-1,Taiwan,15,-1,466,5331,5295,4573,32,313837,325883,2012
21,2532,-1,Nicaragua,731,10,323,3046,2943,5870,669,56380,55135,2012
-1,80,-1,Barbados,42,-1,63,460,-1,687,8,59032,61981,2012
5,-1,-1,Madagascar,-1,-1,9,79,-1,37,-1,1145,972,2012
-1,153,-1,Italy,49,-1,1043,2673,2946,2234,70,1192251,1031326,2012
-1,-1,-1,Curacao,-1,-1,-1,0,-1,0,-1,-1,-1,2012
0,-1,15070,Bhutan,-1,-1,-1,10198,-1,42,-1,662,493,2012
122,253,1077,Sudan,18,41,55,2471,-1,2291,11,3663,2833,2012
573,248,47,Nepal,9,377,67,11312,-1,2448,29,18475,14863,2012
-1,-1,-1,Malta,-1,-1,9,62,-1,44,-1,6301,6072,2012
-1,-1,-1,Comoros,-1,-1,-1,10,-1,-1,-1,123,75,2012
-1,-1,-1,Maldives,-1,-1,92,-1,-1,-1,-1,368,356,2012
-1,56,-1,Antigua-Barbuda,24,-1,41,337,-1,390,15,16958,18268,2012
-1,20,-1,Suriname,5,-1,-1,187,216,189,0,10642,11626,2012
-1,6,-1,Cayman Islands,-1,-1,20,44,-1,29,-1,-1,57741,2012
-1,-1,-1,Anguilla,-1,-1,-1,23,-1,30,-1,-1,2709,2012
-1,-1,-1,Other Europe,-1,-1,-1,-1,16865,-1,-1,-1,-1,2012
-1,-1,-1,Holy See,-1,-1,-1,-1,-1,-1,-1,118,122,2012
5,192,-1,Israel,43,5,460,4153,4640,2859,148,366779,351586,2012
960,547,-1,Venezuela,122,113,363,9387,9464,7404,148,700840,692629,2012
-1,20,-1,Czechoslovakia,6,-1,0,159,1316,291,13,-1,-1,2012
104,74,31,All other countries,27,107,42,24,-1,40,33,-1,-1,2012
-1,-1,-1,Papua New Guinea,-1,-1,6,21,-1,16,-1,1020,1015,2012
-1,14,-1,Malawi,-1,-1,7,192,-1,85,-1,2280,2021,2012
-1,498,-1,Trinidad and Tobago,177,-1,221,5214,-1,5596,56,169251,164773,2012
56,63,3,Zimbabwe,5,34,39,914,-1,691,7,8906,6045,2012
-1,186,-1,Germany,58,-1,770,5812,6732,4192,55,2308207,2203996,2012
-1,-1,-1,Vanuatu,-1,-1,0,-1,-1,-1,-1,198,337,2012
-1,8,-1,Denmark,3,-1,100,459,492,133,12,327854,310295,2012
17,164,-1,Senegal,9,26,61,1615,-1,790,25,9824,8139,2012
88,108,7,Kazakhstan,13,12,43,1202,-1,1040,25,21249,20136,2012
14,927,-1,Philippines,292,8,22486,57327,55441,44958,188,327757,277183,2012
122,37,1346,Eritrea,0,326,188,2643,-1,1059,10,854,290,2012
127,40,49,Kyrgyzstan,-1,25,6,648,-1,420,-1,3740,3347,2012
-1,-1,-1,Mayotte,-1,-1,-1,-1,-1,-1,-1,-1,-1,2012
-1,4,-1,Montserrat,-1,-1,-1,27,-1,51,-1,-1,228,2012
-1,-1,-1,New Caledonia,-1,-1,-1,3,-1,-1,-1,-1,577,2012
-1,43,-1,Macedonia,9,-1,53,906,-1,635,21,9520,8422,2012
-1,33,-1,Paraguay,6,-1,24,467,454,338,13,20825,22046,2012
-1,35,0,Latvia,11,-1,139,436,-1,392,10,20748,18358,2012
-1,3,-1,South Sudan,0,-1,-1,17,-1,81,0,-1,-1,2012
-1,59,-1,Japan,17,-1,538,6061,6581,1663,22,4141299,4011372,2012
327,57,31,Syria,-1,29,168,3014,6674,1814,-1,10934,6218,2012
-1,-1,-1,Other Asia,-1,-1,-1,-1,122000,-1,-1,-1,-1,2012
-1,-1,-1,Guadeloupe,-1,-1,-1,-1,-1,-1,-1,-1,7564,2012
-1,-1,-1,Sint Maarten,-1,-1,-1,0,-1,-1,-1,-1,-1,2012
98,54,14160,Burma,-1,63,2410,17383,-1,2384,-1,3983,2978,2012
138,50771,0,Honduras,13815,77,1445,6884,6773,5294,17924,152168,149665,2012
-1,7,0,Equatorial Guinea,-1,-1,-1,20,-1,19,-1,641,570,2012
2571,190,13,Egypt,28,281,418,8988,10172,6191,72,84287,69834,2012
-1,7,-1,Singapore,-1,-1,141,712,-1,293,0,161576,187781,2012
-1,13,0,Serbia,12,-1,98,704,-1,109,6,-1,-1,2012
-1,-1,-1,Botswana,-1,-1,13,80,-1,11,-1,2580,2795,2012
-1,448,-1,United Kingdom,183,-1,1925,12014,13938,9145,140,4486666,4322049,2012
-1,-1,-1,Christmas Island,-1,-1,-1,-1,-1,-1,-1,-1,7,2012
-1,-1,-1,Yugoslavia,-1,-1,-1,-1,4488,-1,-1,-1,-1,2012
-1,33,-1,Tunisia,12,-1,36,422,-1,345,5,9556,8053,2012
-1,34,-1,Greece,14,-1,367,1054,1264,867,13,79010,68362,2012
33,223,55,Sri Lanka,10,102,190,1994,-1,1146,90,21072,15918,2012
-1,-1,-1,French Guiana,-1,-1,-1,-1,-1,-1,-1,-1,1270,2012
-1,50,-1,Zambia,13,-1,12,643,-1,338,7,4585,4359,2012
-1,822,-1,Canada,380,-1,29354,13181,20489,8690,420,4445881,4697606,2013
-1,-1,-1,East Timor,-1,-1,-1,-1,-1,-1,-1,34,14,2013
-1,-1,-1,Sao Tome and Principe,-1,-1,-1,6,-1,-1,-1,77,79,2013
-1,-1,-1,Guernsey,-1,-1,-1,-1,-1,-1,-1,-1,-1,2013
6,4,-1,Turkmenistan,-1,-1,30,210,-1,160,-1,1345,1231,2013
-1,-1,-1,Other South America,-1,-1,-1,-1,1,-1,-1,-1,-1,2013
20,64,-1,Serbia and Montenegro,7,53,-1,653,-1,1830,13,3376,4157,2013
40,722,164,Unknown,16,55,164,3263,-1,201,18,164788,457818,2013
-1,65,-1,Lithuania,26,-1,179,854,-1,933,15,27854,23297,2013
-1,204,30,Cambodia,11,7,24,2624,-1,4161,6,4898,4808,2013
491,144,765,Ethiopia,23,401,253,13097,13484,8323,18,16884,14724,2013
-1,-1,-1,Aruba,-1,-1,-1,45,-1,42,-1,-1,18256,2013
-1,-1,-1,Swaziland,-1,-1,-1,15,-1,15,-1,863,1936,2013
-1,235,-1,Argentina,83,-1,177,4372,4227,4177,64,744864,777054,2013
8,226,-1,Bolivia,66,-1,67,2071,2005,1961,54,50838,48676,2013
150,102,0,Cameroon,17,138,334,3908,-1,2541,12,9639,6799,2013
66,19,-1,Burkina Faso,3,59,23,585,-1,230,6,3928,3345,2013
5,272,-1,Ghana,53,10,349,10265,-1,5105,52,27822,24442,2013
39,264,-1,Saudi Arabia,18,7,369,1463,-1,927,34,232782,233013,2013
-1,-1,-1,Saint Helena,-1,-1,-1,-1,-1,-1,-1,-1,43,2013
-1,66,-1,Cape Verde,-1,-1,22,1673,-1,1014,-1,3140,3527,2013
-1,-1,-1,Northern Mariana Islands,-1,-1,-1,-1,-1,-1,-1,-1,76,2013
-1,0,-1,Slovenia,-1,-1,28,62,-1,58,-1,22977,21112,2013
231,73208,-1,Guatemala,15373,152,1919,10224,9829,9530,31575,224006,226114,2013
26,112,-1,Guinea,-1,101,40,1518,-1,958,-1,2777,2092,2013
26,198,13,Jordan,34,13,204,4188,5949,2816,35,38867,30099,2013
-1,-1,-1,Saint Barthelemy,-1,-1,-1,-1,-1,-1,-1,-1,-1,2013
-1,-1,-1,Cocos (Keeling) Island,-1,-1,-1,-1,-1,-1,-1,-1,19,2013
-1,98,-1,Spain,30,-1,2423,2480,2970,1367,63,934322,810218,2013
39,231,94,Liberia,36,12,29,3334,3036,3923,5,4152,3868,2013
-1,5,-1,Netherlands,22,-1,0,128,1376,82,19,781198,6995,2013
36,2147,-1,Jamaica,997,6,769,19400,19052,16442,111,233430,221675,2013
-1,-1,-1,Oman,-1,-1,5,73,-1,39,-1,7794,10057,2013
-1,72,-1,Tanzania,15,5,47,837,-1,647,10,7635,7375,2013
-1,-1,-1,Martinique,-1,-1,-1,-1,-1,-1,-1,-1,5930,2013
-1,-1,-1,Bonaire,-1,-1,-1,-1,-1,-1,-1,-1,-1,2013
-1,10,-1,Gabon,-1,-1,8,127,-1,72,-1,2792,2697,2013
-1,-1,-1,Niue,-1,5,-1,-1,-1,-1,-1,-1,14,2013
-1,-1,-1,Monaco,-1,-1,-1,8,-1,-1,-1,1194,4483,2013
-1,-1,-1,Wallis and Futuna,-1,-1,-1,-1,-1,-1,-1,-1,125,2013
-1,30,-1,New Zealand,7,-1,152,921,1027,482,9,295210,280309,2013
45,68,12,Yemen,9,9,48,3532,-1,1355,8,3904,2316,2013
-1,-1,-1,Jersey,-1,-1,-1,-1,-1,-1,-1,-1,-1,2013
263,334,158,Pakistan,41,127,460,13251,-1,12948,92,78246,60805,2013
12,423,-1,Albania,30,71,84,3186,-1,3538,30,7889,6328,2013
-1,37,-1,Samoa,6,-1,21,237,-1,206,4,2021,1610,2013
-1,113,-1,"Micronesia, Federated States",-1,-1,12,4,-1,96,-1,209,1800,2013
-1,0,-1,Macau,-1,-1,5,106,-1,97,-1,-1,3524,2013
-1,-1,-1,Norfolk Island,-1,-1,-1,-1,-1,-1,-1,-1,-1,2013
-1,69,-1,Australia,24,-1,567,2759,3529,1296,22,1453814,1437767,2013
-1,-1,-1,Guam,-1,-1,-1,-1,-1,-1,-1,-1,3972,2013
18,30,-1,Kosovo,13,31,17,839,-1,487,8,-1,-1,2013
94,1791,-1,India,129,322,11814,68458,65506,49897,286,1491712,1248218,2013
23,36,3,Azerbaijan,-1,5,37,637,-1,786,-1,7162,6545,2013
-1,-1,-1,Namibia,-1,-1,-1,57,-1,40,-1,2165,2448,2013
-1,-1,-1,Other America,-1,-1,-1,-1,1,-1,-1,-1,-1,2013
-1,-1,-1,Lesotho,-1,-1,-1,20,-1,10,-1,524,498,2013
-1,-1,-1,Congo (Brazzaville),-1,-1,-1,-1,-1,-1,-1,2859,2428,2013
